final_result,module_not_completed,final_result_num,estimated_final_score
Pass,False,2,64.65
Withdrawn,True,0,
Pass,False,2,60.25
Distinction,False,3,89.25
Withdrawn,True,0,42.0
Fail,True,1,
Pass,False,2,62.33
Pass,False,2,82.5
Withdrawn,True,0,33.0
Withdrawn,True,0,
Pass,False,2,0.0
Distinction,False,3,157.38
Fail,True,1,17.82
Fail,True,1,97.95
Fail,True,1,8.05
Withdrawn,True,0,
Fail,True,1,22.490000000000002
Pass,False,2,47.10000000000001
Pass,False,2,0.0
Fail,True,1,0.0
Withdrawn,True,0,30.76
Pass,False,2,141.175
Distinction,False,3,171.35999999999996
Pass,False,2,78.16
Pass,False,2,75.87
Fail,True,1,4.9
Withdrawn,True,0,
Pass,False,2,51.34
Fail,True,1,0.2
Pass,False,2,120.89500000000001
Withdrawn,True,0,
Distinction,False,3,90.75
Fail,True,1,0.0
Fail,True,1,0.0
Pass,False,2,81.5
Pass,False,2,78.0
Pass,False,2,154.425
Withdrawn,True,0,0.0
Withdrawn,True,0,
Fail,True,1,0.0
Withdrawn,True,0,37.5
Fail,True,1,15.0
Pass,False,2,68.08
Withdrawn,True,0,
Pass,False,2,148.76499999999996
Pass,False,2,87.6
Pass,False,2,0.0
Fail,True,1,13.47
Withdrawn,True,0,
Withdrawn,True,0,16.92
Withdrawn,True,0,
Pass,False,2,71.2
Withdrawn,True,0,19.75
Pass,False,2,0.0
Pass,False,2,70.75
Fail,True,1,15.75
Fail,True,1,50.160000000000004
Pass,False,2,45.11
Fail,True,1,40.5
Pass,False,2,111.775
Pass,False,2,58.19
Withdrawn,True,0,6.6
Pass,False,2,78.75
Pass,False,2,89.43000000000002
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,90.33
Fail,True,1,4.75
Withdrawn,True,0,14.94
Pass,False,2,0.0
Withdrawn,True,0,2.75
Withdrawn,True,0,13.530000000000001
Withdrawn,True,0,26.75
Fail,True,1,66.5
Pass,False,2,83.63000000000001
Distinction,False,3,91.50999999999999
Pass,False,2,0.0
Withdrawn,True,0,
Fail,True,1,34.8
Pass,False,2,59.0
Pass,False,2,81.61999999999999
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,90.5
Withdrawn,True,0,
Fail,True,1,0.0
Pass,False,2,43.29
Pass,False,2,155.9
Pass,False,2,70.8
Pass,False,2,76.75
Pass,False,2,61.06999999999999
Pass,False,2,90.5
Pass,False,2,68.07
Pass,False,2,65.60000000000001
Distinction,False,3,85.5
Withdrawn,True,0,
Withdrawn,True,0,
Fail,True,1,19.5
Pass,False,2,0.0
Withdrawn,True,0,4.58
Pass,False,2,72.95
Withdrawn,True,0,0.0
Pass,False,2,76.42
Pass,False,2,73.04
Pass,False,2,0.0
Fail,True,1,28.5
Withdrawn,True,0,
Distinction,False,3,75.30000000000001
Fail,True,1,4.0
Pass,False,2,72.25
Pass,False,2,141.05
Withdrawn,True,0,
Fail,True,1,39.58
Withdrawn,True,0,20.785
Fail,True,1,56.5
Pass,False,2,76.0
Withdrawn,True,0,26.04
Pass,False,2,79.6
Fail,True,1,23.92
Pass,False,2,85.0
Distinction,False,3,97.75999999999999
Withdrawn,True,0,
Distinction,False,3,0.0
Pass,False,2,0.0
Withdrawn,True,0,
Fail,True,1,42.55
Pass,False,2,71.3
Fail,True,1,65.25
Withdrawn,True,0,
Fail,True,1,
Withdrawn,True,0,
Withdrawn,True,0,27.810000000000002
Pass,False,2,73.88
Withdrawn,True,0,
Pass,False,2,0.0
Pass,False,2,96.01999999999998
Pass,False,2,49.64
Pass,False,2,103.125
Pass,False,2,80.85
Distinction,False,3,93.5
Withdrawn,True,0,14.5
Fail,True,1,20.5
Fail,True,1,37.5
Fail,True,1,0.0
Pass,False,2,80.75
Withdrawn,True,0,
Fail,True,1,29.92
Pass,False,2,81.19999999999999
Withdrawn,True,0,
Pass,False,2,84.15
Withdrawn,True,0,18.65
Pass,False,2,73.25
Pass,False,2,85.5
Pass,False,2,84.64
Pass,False,2,92.25
Pass,False,2,70.9
Fail,True,1,
Pass,False,2,94.88
Pass,False,2,76.86
Fail,True,1,46.28999999999999
Pass,False,2,76.7
Distinction,False,3,97.25
Pass,False,2,72.2
Fail,True,1,63.75999999999999
Pass,False,2,83.25
Pass,False,2,87.8
Pass,False,2,71.25
Fail,True,1,57.0
Fail,True,1,57.91999999999999
Withdrawn,True,0,16.85
Withdrawn,True,0,5.88
Distinction,False,3,83.05999999999999
Withdrawn,True,0,
Pass,False,2,74.75
Pass,False,2,144.72500000000002
Fail,True,1,7.140000000000001
Fail,True,1,132.10000000000002
Fail,True,1,
Fail,True,1,
Fail,True,1,9.0
Fail,True,1,10.88
Fail,True,1,20.75
Pass,False,2,65.03999999999999
Withdrawn,True,0,
Withdrawn,True,0,
Fail,True,1,80.5
Fail,True,1,0.0
Pass,False,2,0.0
Pass,False,2,151.125
Withdrawn,True,0,19.0
Pass,False,2,56.32
Distinction,False,3,83.14999999999999
Pass,False,2,127.42500000000001
Pass,False,2,45.32999999999999
Distinction,False,3,82.94
Distinction,False,3,159.425
Pass,False,2,154.75
Fail,True,1,1.2
Withdrawn,True,0,18.0
Pass,False,2,171.9
Fail,True,1,13.605
Withdrawn,True,0,
Distinction,False,3,88.0
Withdrawn,True,0,0.0
Withdrawn,True,0,
Fail,True,1,
Pass,False,2,0.0
Fail,True,1,57.67
Withdrawn,True,0,
Distinction,False,3,72.80000000000001
Pass,False,2,79.5
Withdrawn,True,0,8.3
Fail,True,1,18.84
Withdrawn,True,0,
Pass,False,2,142.47500000000002
Pass,False,2,0.0
Pass,False,2,48.75
Withdrawn,True,0,9.399999999999999
Withdrawn,True,0,17.939999999999998
Fail,True,1,42.05
Withdrawn,True,0,1.6
Pass,False,2,51.05
Pass,False,2,71.58
Withdrawn,True,0,
Pass,False,2,67.2
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,74.21000000000001
Pass,False,2,0.0
Distinction,False,3,85.25
Pass,False,2,62.870000000000005
Fail,True,1,34.23
Fail,True,1,5.55
Pass,False,2,84.0
Fail,True,1,
Withdrawn,True,0,
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,78.97
Fail,True,1,30.35
Pass,False,2,134.775
Pass,False,2,47.89
Pass,False,2,17.509999999999998
Pass,False,2,86.175
Pass,False,2,0.0
Distinction,False,3,93.24
Pass,False,2,70.15
Pass,False,2,77.75
Pass,False,2,69.45
Distinction,False,3,78.75
Pass,False,2,86.68
Pass,False,2,0.0
Pass,False,2,70.02
Pass,False,2,86.5
Withdrawn,True,0,
Fail,True,1,17.3
Pass,False,2,144.575
Withdrawn,True,0,
Pass,False,2,58.75
Pass,False,2,80.5
Pass,False,2,65.5
Fail,True,1,16.25
Withdrawn,True,0,
Pass,False,2,86.0
Withdrawn,True,0,
Withdrawn,True,0,9.5
Fail,True,1,70.44999999999999
Pass,False,2,91.3
Withdrawn,True,0,6.25
Pass,False,2,72.75999999999999
Fail,True,1,
Withdrawn,True,0,
Pass,False,2,92.15500000000002
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,63.68000000000001
Pass,False,2,73.79000000000002
Fail,True,1,12.775
Withdrawn,True,0,23.725
Withdrawn,True,0,12.0
Fail,True,1,11.0
Distinction,False,3,96.6
Withdrawn,True,0,
Fail,True,1,
Withdrawn,True,0,0.18
Withdrawn,True,0,
Withdrawn,True,0,0.0
Pass,False,2,170.35
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,86.0
Pass,False,2,50.85
Distinction,False,3,88.3
Pass,False,2,61.63999999999999
Withdrawn,True,0,
Withdrawn,True,0,
Fail,True,1,
Withdrawn,True,0,
Distinction,False,3,83.25999999999999
Pass,False,2,81.5
Pass,False,2,0.0
Fail,True,1,61.459999999999994
Distinction,False,3,85.56
Pass,False,2,75.20000000000002
Withdrawn,True,0,24.75
Withdrawn,True,0,
Fail,True,1,42.0
Withdrawn,True,0,
Fail,True,1,34.5
Fail,True,1,3.75
Pass,False,2,84.06
Pass,False,2,69.75
Withdrawn,True,0,
Withdrawn,True,0,9.52
Pass,False,2,70.84
Fail,True,1,8.25
Withdrawn,True,0,
Fail,True,1,0.0
Fail,True,1,49.0
Withdrawn,True,0,
Withdrawn,True,0,
Fail,True,1,
Fail,True,1,6.5
Withdrawn,True,0,7.5
Pass,False,2,51.75
Pass,False,2,39.5
Fail,True,1,0.0
Pass,False,2,78.5
Withdrawn,True,0,
Withdrawn,True,0,0.6
Withdrawn,True,0,
Pass,False,2,68.91
Distinction,False,3,91.5
Pass,False,2,161.45
Pass,False,2,59.95
Fail,True,1,54.339999999999996
Withdrawn,True,0,1.6600000000000001
Pass,False,2,164.775
Pass,False,2,153.60000000000002
Withdrawn,True,0,
Pass,False,2,102.49000000000001
Pass,False,2,76.7
Pass,False,2,77.83
Fail,True,1,52.05
Pass,False,2,89.56
Fail,True,1,8.5
Distinction,False,3,156.72500000000002
Withdrawn,True,0,
Withdrawn,True,0,5.1
Pass,False,2,68.25
Pass,False,2,63.300000000000004
Distinction,False,3,81.57
Pass,False,2,79.0
Pass,False,2,53.0
Pass,False,2,64.42999999999999
Pass,False,2,11.92
Withdrawn,True,0,
Fail,True,1,45.62
Pass,False,2,60.34
Withdrawn,True,0,
Fail,True,1,1.56
Withdrawn,True,0,1.0
Pass,False,2,57.519999999999996
Withdrawn,True,0,
Withdrawn,True,0,35.75
Pass,False,2,65.11
Pass,False,2,69.25
Fail,True,1,7.36
Withdrawn,True,0,6.1
Fail,True,1,
Withdrawn,True,0,10.0
Pass,False,2,0.0
Pass,False,2,86.47999999999999
Pass,False,2,95.94999999999999
Pass,False,2,144.425
Distinction,False,3,92.36
Distinction,False,3,91.62
Fail,True,1,39.64
Pass,False,2,87.5
Fail,True,1,66.0
Fail,True,1,1.7
Distinction,False,3,0.0
Distinction,False,3,93.08
Pass,False,2,78.5
Fail,True,1,16.75
Pass,False,2,91.25
Withdrawn,True,0,68.26
Withdrawn,True,0,
Fail,True,1,49.5
Fail,True,1,10.56
Pass,False,2,76.3
Distinction,False,3,94.02
Pass,False,2,37.379999999999995
Fail,True,1,50.88
Pass,False,2,62.0
Withdrawn,True,0,
Pass,False,2,71.75
Pass,False,2,80.11999999999999
Fail,True,1,62.25
Pass,False,2,54.709999999999994
Pass,False,2,62.74999999999999
Pass,False,2,82.0
Fail,True,1,26.605
Pass,False,2,88.56
Pass,False,2,79.2
Withdrawn,True,0,0.88
Withdrawn,True,0,17.67
Pass,False,2,66.5
Pass,False,2,81.5
Pass,False,2,51.44
Fail,True,1,0.0
Pass,False,2,62.67
Withdrawn,True,0,
Pass,False,2,171.09
Pass,False,2,51.61
Pass,False,2,56.75
Withdrawn,True,0,
Pass,False,2,81.5
Fail,True,1,11.0
Distinction,False,3,0.0
Fail,True,1,30.14
Fail,True,1,30.96
Withdrawn,True,0,
Pass,False,2,75.06
Pass,False,2,165.58499999999998
Fail,True,1,9.25
Pass,False,2,69.16
Fail,True,1,44.32
Pass,False,2,74.25
Withdrawn,True,0,
Withdrawn,True,0,11.67
Pass,False,2,76.38
Distinction,False,3,67.53999999999999
Pass,False,2,0.0
Withdrawn,True,0,
Pass,False,2,165.64999999999998
Pass,False,2,69.56
Pass,False,2,83.36
Withdrawn,True,0,
Withdrawn,True,0,
Withdrawn,True,0,
Fail,True,1,
Withdrawn,True,0,
Pass,False,2,80.25
Withdrawn,True,0,
Fail,True,1,
Pass,False,2,59.25
Distinction,False,3,79.8
Fail,True,1,39.525000000000006
Distinction,False,3,87.75999999999999
Pass,False,2,0.0
Pass,False,2,87.25
Pass,False,2,45.57
Distinction,False,3,91.55
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,84.16
Withdrawn,True,0,3.4
Withdrawn,True,0,
Pass,False,2,61.75
Fail,True,1,10.28
Distinction,False,3,72.72999999999999
Fail,True,1,25.0
Withdrawn,True,0,0.0
Pass,False,2,93.0
Withdrawn,True,0,
Fail,True,1,
Distinction,False,3,87.11999999999999
Pass,False,2,19.3
Pass,False,2,0.0
Pass,False,2,68.77000000000001
Pass,False,2,69.55999999999997
Fail,True,1,8.0
Distinction,False,3,0.0
Withdrawn,True,0,3.8
Pass,False,2,77.25
Pass,False,2,63.87
Fail,True,1,17.23
Pass,False,2,71.25
Fail,True,1,59.900000000000006
Pass,False,2,84.5
Withdrawn,True,0,1.0
Pass,False,2,120.725
Fail,True,1,
Pass,False,2,163.675
Pass,False,2,41.0
Fail,True,1,33.2
Pass,False,2,78.75
Withdrawn,True,0,43.2
Pass,False,2,58.13999999999999
Withdrawn,True,0,
Withdrawn,True,0,
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,80.25
Fail,True,1,67.4
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,77.4
Fail,True,1,
Pass,False,2,72.25
Withdrawn,True,0,14.3
Fail,True,1,65.47999999999999
Pass,False,2,90.1
Withdrawn,True,0,
Fail,True,1,52.96
Pass,False,2,46.3
Pass,False,2,85.84
Fail,True,1,92.67999999999999
Fail,True,1,41.75
Pass,False,2,79.88
Fail,True,1,41.790000000000006
Pass,False,2,88.13
Pass,False,2,82.75
Pass,False,2,87.96000000000001
Pass,False,2,82.75
Pass,False,2,74.3
Pass,False,2,78.1
Fail,True,1,0.0
Fail,True,1,30.5
Pass,False,2,81.96
Withdrawn,True,0,
Pass,False,2,165.675
Pass,False,2,41.3
Distinction,False,3,92.5
Withdrawn,True,0,8.5
Pass,False,2,83.7
Pass,False,2,55.75
Distinction,False,3,170.825
Fail,True,1,74.6
Withdrawn,True,0,
Withdrawn,True,0,
Fail,True,1,
Withdrawn,True,0,10.0
Pass,False,2,53.48
Pass,False,2,67.63
Withdrawn,True,0,33.7
Pass,False,2,61.209999999999994
Distinction,False,3,83.19999999999999
Pass,False,2,0.0
Pass,False,2,140.225
Pass,False,2,171.27499999999998
Fail,True,1,0.0
Withdrawn,True,0,
Pass,False,2,108.14999999999999
Fail,True,1,60.55
Withdrawn,True,0,
Fail,True,1,48.0
Withdrawn,True,0,
Pass,False,2,84.5
Pass,False,2,61.220000000000006
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,75.5
Withdrawn,True,0,
Fail,True,1,89.375
Pass,False,2,36.28
Withdrawn,True,0,
Distinction,False,3,96.32
Distinction,False,3,90.25
Pass,False,2,70.5
Withdrawn,True,0,
Fail,True,1,46.6
Pass,False,2,44.1
Withdrawn,True,0,0.88
Pass,False,2,0.0
Withdrawn,True,0,
Pass,False,2,66.69
Fail,True,1,35.970000000000006
Pass,False,2,52.95
Fail,True,1,14.08
Pass,False,2,125.1
Distinction,False,3,93.5
Pass,False,2,78.25
Pass,False,2,73.81
Withdrawn,True,0,
Fail,True,1,0.8
Pass,False,2,77.04
Pass,False,2,63.5
Fail,True,1,16.5
Fail,True,1,
Withdrawn,True,0,18.75
Pass,False,2,47.0
Withdrawn,True,0,9.75
Withdrawn,True,0,
Pass,False,2,71.4
Withdrawn,True,0,
Pass,False,2,56.5
Pass,False,2,79.8
Pass,False,2,72.5
Distinction,False,3,88.75
Withdrawn,True,0,
Pass,False,2,84.35000000000001
Pass,False,2,74.77999999999999
Distinction,False,3,83.30000000000001
Fail,True,1,2.75
Pass,False,2,11.959999999999999
Withdrawn,True,0,9.280000000000001
Withdrawn,True,0,
Distinction,False,3,71.02
Pass,False,2,63.019999999999996
Fail,True,1,49.0
Pass,False,2,92.76
Withdrawn,True,0,0.0
Pass,False,2,126.52499999999999
Pass,False,2,72.05
Pass,False,2,78.00999999999999
Fail,True,1,19.710000000000004
Pass,False,2,96.1
Pass,False,2,70.19999999999999
Withdrawn,True,0,9.62
Pass,False,2,75.2
Withdrawn,True,0,1.34
Pass,False,2,78.80000000000001
Withdrawn,True,0,
Fail,True,1,
Pass,False,2,69.3
Withdrawn,True,0,40.5
Fail,True,1,
Fail,True,1,3.2
Fail,True,1,56.75
Pass,False,2,79.5
Fail,True,1,15.75
Fail,True,1,
Fail,True,1,18.619999999999997
Pass,False,2,69.6
Withdrawn,True,0,
Pass,False,2,76.8
Fail,True,1,17.0
Fail,True,1,68.5
Withdrawn,True,0,
Withdrawn,True,0,
Withdrawn,True,0,23.0
Withdrawn,True,0,
Fail,True,1,38.75
Fail,True,1,47.0
Fail,True,1,22.4
Withdrawn,True,0,15.83
Withdrawn,True,0,
Pass,False,2,81.74999999999999
Pass,False,2,0.0
Pass,False,2,61.21
Pass,False,2,121.24000000000001
Withdrawn,True,0,22.05
Withdrawn,True,0,
Withdrawn,True,0,28.354999999999997
Pass,False,2,69.08999999999999
Fail,True,1,
Distinction,False,3,97.3
Pass,False,2,49.75
Fail,True,1,40.5
Fail,True,1,
Fail,True,1,36.35
Withdrawn,True,0,10.25
Fail,True,1,3.5
Withdrawn,True,0,6.0
Pass,False,2,81.96
Fail,True,1,7.75
Pass,False,2,0.0
Pass,False,2,57.2
Withdrawn,True,0,30.0
Withdrawn,True,0,
Fail,True,1,19.2
Pass,False,2,60.5
Pass,False,2,86.25
Fail,True,1,37.040000000000006
Withdrawn,True,0,8.75
Fail,True,1,
Fail,True,1,
Distinction,False,3,97.19999999999999
Pass,False,2,66.00999999999999
Pass,False,2,76.8
Withdrawn,True,0,20.25
Fail,True,1,63.849999999999994
Pass,False,2,66.0
Withdrawn,True,0,
Withdrawn,True,0,9.5
Fail,True,1,2.0
Pass,False,2,115.825
Withdrawn,True,0,
Fail,True,1,29.5
Pass,False,2,81.85
Withdrawn,True,0,21.75
Fail,True,1,7.9
Pass,False,2,0.0
Withdrawn,True,0,
Fail,True,1,
Pass,False,2,75.75
Fail,True,1,0.74
Fail,True,1,71.75
Distinction,False,3,96.11999999999999
Fail,True,1,26.110000000000003
Fail,True,1,6.03
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,168.32500000000002
Pass,False,2,62.900000000000006
Withdrawn,True,0,8.3
Pass,False,2,61.79
Distinction,False,3,0.0
Fail,True,1,9.5
Withdrawn,True,0,
Fail,True,1,106.15
Withdrawn,True,0,
Fail,True,1,
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,56.25
Pass,False,2,23.93
Fail,True,1,1.8
Withdrawn,True,0,5.5200000000000005
Withdrawn,True,0,
Fail,True,1,8.25
Withdrawn,True,0,18.5
Pass,False,2,84.0
Distinction,False,3,0.0
Withdrawn,True,0,0.88
Withdrawn,True,0,15.709999999999999
Withdrawn,True,0,
Withdrawn,True,0,4.2
Fail,True,1,39.5
Withdrawn,True,0,17.63
Withdrawn,True,0,7.27
Pass,False,2,67.6
Pass,False,2,77.5
Fail,True,1,37.0
Withdrawn,True,0,24.040000000000003
Withdrawn,True,0,2.2
Withdrawn,True,0,70.0
Fail,True,1,22.54
Withdrawn,True,0,19.5
Withdrawn,True,0,
Pass,False,2,79.25
Pass,False,2,78.75
Withdrawn,True,0,
Pass,False,2,81.75
Pass,False,2,51.85
Withdrawn,True,0,
Fail,True,1,81.15
Pass,False,2,46.57000000000001
Fail,True,1,56.38
Withdrawn,True,0,
Pass,False,2,116.575
Pass,False,2,105.625
Withdrawn,True,0,
Fail,True,1,13.580000000000002
Pass,False,2,86.6
Pass,False,2,82.0
Distinction,False,3,182.31999999999996
Pass,False,2,88.75
Withdrawn,True,0,
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,75.25
Pass,False,2,65.16
Withdrawn,True,0,1.75
Pass,False,2,79.48
Fail,True,1,16.25
Fail,True,1,48.309999999999995
Withdrawn,True,0,
Pass,False,2,82.5
Withdrawn,True,0,
Withdrawn,True,0,36.75
Withdrawn,True,0,
Fail,True,1,7.625
Distinction,False,3,81.0
Withdrawn,True,0,
Pass,False,2,91.5
Withdrawn,True,0,0.6
Pass,False,2,75.78
Withdrawn,True,0,
Withdrawn,True,0,
Fail,True,1,
Pass,False,2,46.760000000000005
Distinction,False,3,83.45
Pass,False,2,65.35
Fail,True,1,
Pass,False,2,64.9
Withdrawn,True,0,0.6
Fail,True,1,50.5
Withdrawn,True,0,14.25
Distinction,False,3,92.24
Fail,True,1,0.0
Pass,False,2,63.4
Fail,True,1,
Fail,True,1,62.25
Withdrawn,True,0,4.32
Fail,True,1,0.0
Pass,False,2,60.55
Fail,True,1,40.029999999999994
Withdrawn,True,0,30.059999999999995
Fail,True,1,57.0
Pass,False,2,63.0
Pass,False,2,0.0
Withdrawn,True,0,
Fail,True,1,62.550000000000004
Pass,False,2,82.77
Fail,True,1,41.169999999999995
Pass,False,2,65.8
Withdrawn,True,0,
Withdrawn,True,0,
Fail,True,1,22.5
Withdrawn,True,0,52.0
Pass,False,2,85.0
Fail,True,1,10.5
Pass,False,2,89.3
Pass,False,2,45.6
Withdrawn,True,0,
Pass,False,2,94.96000000000001
Pass,False,2,77.02
Withdrawn,True,0,
Pass,False,2,47.6
Withdrawn,True,0,6.78
Pass,False,2,91.7
Pass,False,2,82.0
Distinction,False,3,87.6
Fail,True,1,1.75
Fail,True,1,19.0
Pass,False,2,80.54999999999998
Withdrawn,True,0,
Pass,False,2,84.75
Pass,False,2,44.05
Fail,True,1,14.02
Pass,False,2,73.75
Withdrawn,True,0,31.3
Withdrawn,True,0,9.75
Pass,False,2,82.75
Withdrawn,True,0,
Withdrawn,True,0,1.34
Fail,True,1,7.56
Pass,False,2,81.56
Pass,False,2,84.5
Fail,True,1,43.49
Pass,False,2,73.5
Fail,True,1,
Fail,True,1,0.0
Withdrawn,True,0,
Distinction,False,3,89.75
Withdrawn,True,0,
Pass,False,2,82.41
Withdrawn,True,0,7.5
Withdrawn,True,0,
Fail,True,1,58.95
Withdrawn,True,0,24.0
Distinction,False,3,88.33
Pass,False,2,129.825
Fail,True,1,
Pass,False,2,91.07499999999999
Fail,True,1,40.5
Pass,False,2,64.75
Fail,True,1,47.61
Fail,True,1,66.825
Pass,False,2,88.82999999999998
Withdrawn,True,0,0.0
Withdrawn,True,0,
Pass,False,2,76.0
Pass,False,2,74.78999999999999
Withdrawn,True,0,25.98
Pass,False,2,84.75
Fail,True,1,5.38
Fail,True,1,25.099999999999998
Pass,False,2,52.989999999999995
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,116.46000000000002
Pass,False,2,91.39999999999999
Distinction,False,3,177.925
Withdrawn,True,0,
Pass,False,2,84.5
Pass,False,2,80.6
Pass,False,2,55.88999999999999
Fail,True,1,
Fail,True,1,43.96000000000001
Pass,False,2,123.37500000000001
Withdrawn,True,0,
Pass,False,2,68.15
Fail,True,1,60.88
Distinction,False,3,94.3
Pass,False,2,149.285
Withdrawn,True,0,
Withdrawn,True,0,
Withdrawn,True,0,45.45
Pass,False,2,79.72999999999999
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,11.98
Distinction,False,3,81.3
Withdrawn,True,0,2.0
Withdrawn,True,0,
Withdrawn,True,0,
Withdrawn,True,0,1.34
Fail,True,1,26.24
Pass,False,2,88.5
Withdrawn,True,0,
Pass,False,2,109.65
Pass,False,2,70.25
Withdrawn,True,0,19.33
Withdrawn,True,0,
Pass,False,2,0.0
Withdrawn,True,0,7.1
Withdrawn,True,0,66.8
Fail,True,1,0.0
Pass,False,2,57.49
Withdrawn,True,0,15.04
Pass,False,2,177.0
Pass,False,2,0.0
Withdrawn,True,0,0.0
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,67.5
Pass,False,2,84.0
Pass,False,2,85.75
Distinction,False,3,92.41999999999999
Distinction,False,3,87.78999999999999
Fail,True,1,
Pass,False,2,42.17
Pass,False,2,93.75999999999999
Fail,True,1,
Fail,True,1,0.0
Pass,False,2,68.0
Distinction,False,3,98.08
Pass,False,2,60.94
Pass,False,2,67.8
Pass,False,2,69.95
Pass,False,2,73.0
Pass,False,2,0.0
Distinction,False,3,92.75
Pass,False,2,78.75
Pass,False,2,90.56
Pass,False,2,82.78
Fail,True,1,0.0
Pass,False,2,83.0
Fail,True,1,3.75
Withdrawn,True,0,
Withdrawn,True,0,16.7
Withdrawn,True,0,
Pass,False,2,78.82
Withdrawn,True,0,
Pass,False,2,87.275
Fail,True,1,55.97
Fail,True,1,
Pass,False,2,57.44
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,79.9
Pass,False,2,0.0
Withdrawn,True,0,1.2
Withdrawn,True,0,0.6
Distinction,False,3,84.76999999999998
Pass,False,2,102.575
Pass,False,2,48.620000000000005
Withdrawn,True,0,1.56
Pass,False,2,59.75
Pass,False,2,58.5
Fail,True,1,13.31
Pass,False,2,95.05499999999999
Withdrawn,True,0,
Withdrawn,True,0,
Pass,False,2,63.76999999999999
Withdrawn,True,0,
Pass,False,2,124.44
Distinction,False,3,98.36
Pass,False,2,98.73
Fail,True,1,32.5
Withdrawn,True,0,0.22
Withdrawn,True,0,
Withdrawn,True,0,37.800000000000004
Pass,False,2,91.0
Fail,True,1,84.07500000000003
Distinction,False,3,87.55999999999999
Fail,True,1,6.5600000000000005
Withdrawn,True,0,12.65
Withdrawn,True,0,
Withdrawn,True,0,4.35
Fail,True,1,13.595
Withdrawn,True,0,
Pass,False,2,162.07500000000002
Fail,True,1,16.55
Distinction,False,3,92.0
Pass,False,2,63.35
Fail,True,1,0.0
Distinction,False,3,142.95
Withdrawn,True,0,
Fail,True,1,10.42
Pass,False,2,21.669999999999998
Pass,False,2,72.55
Fail,True,1,24.52
Pass,False,2,82.5
Withdrawn,True,0,4.75
Withdrawn,True,0,4.779999999999999
Fail,True,1,0.0
Fail,True,1,0.0
Pass,False,2,90.5
Withdrawn,True,0,9.84
Withdrawn,True,0,
Withdrawn,True,0,
Fail,True,1,0.0
Pass,False,2,74.97999999999999
Withdrawn,True,0,
Distinction,False,3,0.0
Pass,False,2,92.0
Withdrawn,True,0,
Pass,False,2,71.2
Pass,False,2,75.96
Pass,False,2,47.89
Pass,False,2,77.0
Distinction,False,3,81.28999999999998
Pass,False,2,68.25
Fail,True,1,5.75
Distinction,False,3,87.5
Withdrawn,True,0,
Pass,False,2,73.75
Withdrawn,True,0,
Withdrawn,True,0,1.56
Distinction,False,3,0.0
Fail,True,1,7.5
Fail,True,1,59.5
Pass,False,2,88.0
Pass,False,2,66.9
Fail,True,1,
Fail,True,1,7.8
Fail,True,1,44.29
Withdrawn,True,0,17.0
Distinction,False,3,87.8
Withdrawn,True,0,
Fail,True,1,6.3
Pass,False,2,76.3
Fail,True,1,27.3
Pass,False,2,76.56
Distinction,False,3,69.86
Distinction,False,3,79.81999999999998
Withdrawn,True,0,
Withdrawn,True,0,18.93
Pass,False,2,0.0
Withdrawn,True,0,
Pass,False,2,61.300000000000004
Distinction,False,3,146.825
Distinction,False,3,80.15
Pass,False,2,130.64999999999998
Withdrawn,True,0,
Withdrawn,True,0,35.349999999999994
Withdrawn,True,0,0.86
Withdrawn,True,0,1.4
Withdrawn,True,0,
Pass,False,2,142.55
Withdrawn,True,0,
Withdrawn,True,0,9.98
Withdrawn,True,0,
Withdrawn,True,0,19.9
Fail,True,1,
Withdrawn,True,0,
Withdrawn,True,0,
Distinction,False,3,195.7
Fail,True,1,0.0
Pass,False,2,92.12
Pass,False,2,60.0
Withdrawn,True,0,6.6
Pass,False,2,43.92
Withdrawn,True,0,4.92
Distinction,False,3,171.10000000000002
Withdrawn,True,0,
Pass,False,2,0.0
Withdrawn,True,0,65.47
Distinction,False,3,73.25
Fail,True,1,28.0
Pass,False,2,65.25
Withdrawn,True,0,
Pass,False,2,40.4
Pass,False,2,102.0
Fail,True,1,20.25
Withdrawn,True,0,
Withdrawn,True,0,25.985
Withdrawn,True,0,
Pass,False,2,46.0
Withdrawn,True,0,
Pass,False,2,0.0
Pass,False,2,78.25
Pass,False,2,54.25
Fail,True,1,
Withdrawn,True,0,
Pass,False,2,63.8
Pass,False,2,53.269999999999996
